t,x,z,tau_norm2,tau_norm,omega2
1.350000000,4.385447538,0.451329067,275.757788059,16.605956403,-2.015898267
1.355000000,4.412567417,0.455412949,274.670965897,16.573200231,-2.047923664
1.360000000,4.439577881,0.459651445,273.532909526,16.538830355,-2.079233743
1.365000000,4.466475046,0.464042580,272.342343154,16.502798040,-2.109814920
1.370000000,4.493255013,0.468584279,271.097984532,16.465053432,-2.139660271
1.375000000,4.519913862,0.473274375,269.798557700,16.425545887,-2.168769212
1.380000000,4.546447664,0.478110599,268.442806741,16.384224325,-2.197147176
1.385000000,4.572852484,0.483090582,267.029510518,16.341037621,-2.224805251
1.390000000,4.599124383,0.488211854,265.557498347,16.295935025,-2.251759810
1.395000000,4.625259426,0.493471840,264.025666557,16.248866624,-2.278032103
1.400000000,4.651253683,0.498867862,262.432995848,16.199783821,-2.303647837
1.405000000,4.677103239,0.504397137,260.778569387,16.148639862,-2.328636722
1.410000000,4.702804193,0.510056775,259.061591507,16.095390381,-2.353031999
1.415000000,4.728352667,0.515843777,257.281406935,16.039993982,-2.376869930
1.420000000,4.753744810,0.521755041,255.437520392,15.982412846,-2.400189267
1.425000000,4.778976799,0.527787354,253.529616447,15.922613367,-2.423030689
1.430000000,4.804044848,0.533937396,251.557579470,15.860566808,-2.445436203
1.435000000,4.828945212,0.540201739,249.521513535,15.796249983,-2.467448509
1.440000000,4.853674187,0.546576847,247.421762107,15.729645963,-2.489110330
1.445000000,4.878228119,0.553059079,245.258927339,15.660744789,-2.510463691
1.450000000,4.902603409,0.559644687,243.033888821,15.589544215,-2.531549156
1.455000000,4.926796511,0.566329817,240.747821588,15.516050451,-2.552405013
1.460000000,4.950803940,0.573110514,238.402213226,15.440278923,-2.573066397
1.465000000,4.974622276,0.579982719,235.998879892,15.362255039,-2.593564353
1.470000000,4.998248167,0.586942273,233.539981093,15.282014955,-2.613924830
1.475000000,5.021678330,0.593984921,231.028033042,15.199606345,-2.634167595
1.480000000,5.044909555,0.601106311,228.465920458,15.115089165,-2.654305066
1.485000000,5.067938710,0.608302000,225.856906198,15.028536396,-2.674341043
1.490000000,5.090762741,0.615567454,223.204627366,14.940034383,-2.694269430
1.495000000,5.113378675,0.622898055,220.513060936,14.849682183,-2.714073940
1.500000000,5.135783621,0.630289104,217.786477809,14.757590515,-2.733728545
1.505000000,5.157974773,0.637735821,215.029396728,14.663880684,-2.753197993
1.510000000,5.179949411,0.645233357,212.246538716,14.568683493,-2.772438378
1.515000000,5.201704901,0.652776791,209.442782320,14.472138139,-2.791397750
1.520000000,5.223238696,0.660361141,206.623119910,14.374391114,-2.810016788
1.525000000,5.244548340,0.667981363,203.792615292,14.275595094,-2.828229537
1.530000000,5.265631464,0.675632363,200.956362856,14.175907832,-2.845964213
1.535000000,5.286485786,0.683308996,198.119448501,14.075491057,-2.863144091
1.540000000,5.307109115,0.691006076,195.286912529,13.974509384,-2.879688483
1.545000000,5.327499350,0.698718379,192.463714700,13.873129232,-2.895513804
1.550000000,5.347654474,0.706440651,189.654701622,13.771517768,-2.910534736
1.555000000,5.367572561,0.714167608,186.864576608,13.669841865,-2.924665494
1.560000000,5.387251771,0.721893950,184.097872129,13.568267101,-2.937821187
1.565000000,5.406690348,0.729614360,181.358924974,13.466956782,-2.949919294
1.570000000,5.425886623,0.737323512,178.651854161,13.366071007,-2.960881216
1.575000000,5.444839009,0.745016077,175.980541685,13.265765778,-2.970633940
1.580000000,5.463546001,0.752686726,173.348616100,13.166192164,-2.979111774
1.585000000,5.482006174,0.760330138,170.759438954,13.067495512,-2.986258160
